[YYYY-MM-DD HH:mm:SS],AAPL,ADBE,ADP,AMD,AMZN,ASML,ATVI,AVGO,CRM,CSCO,FISV,GOOGL,IBM,INFY,INTC,INTU,META,MSFT,NDX,NFLX,NOW,NVDA,ORCL,PYPL,QCOM,SIRI,TSLA,TXN,VMW
04/05/2016 11:30,23.5525,92.73,88.245,3.585,33.4,93.74,34.12,142.6201,73.69,26.385,49.275,35.5764,143.78,9.2075,29.925,100.7,117.7699,49.76,4309.32,91.3701,68.09,8.715875,39.33,38.19,50.709,3.925,15.08466667,56.6489,55.57
04/05/2016 12:00,23.5625,92.82,88.35,3.5799,33.48,93.41,34.15,142.24,73.83,26.3001,49.39,35.6465,144.42,9.19,29.92,100.62,117.9601,49.95,4313.91,91.49,68.47,8.6675,39.445,38.37,50.68,3.925,15.24666667,56.6499,55.74
04/05/2016 12:30,23.5625,92.93,88.33,3.6,33.4975,93.55,34.16,142.56,73.93,26.335,49.355,35.6515,144.33,9.18,29.935,100.66,117.99,50.0063,4317.42,91.5326,68.57,8.664975,39.405,38.28,50.72,3.915,15.24942,56.7,55.66
04/05/2016 13:00,23.5025,93.11,88.26,3.58,33.329,93.6,34.14,142.02,73.91,26.35,49.405,35.6045,144.16,9.1625,29.8829,100.44,117.41,49.975,4307.62,91.02,68.45,8.6175,39.38,38.2,50.67,3.9,14.92,56.64,55.55
04/05/2016 13:30,23.52,93.24,88.44,3.6,33.677995,93.6,34.23,141.84,74.0906,26.38,49.475,35.604,144.26,9.145,29.9499,100.32,117.6101,49.97,4314.69,91.31,68.08,8.63625,39.34,38.181,50.688,3.91,14.87233333,56.7999,55.47
04/05/2016 14:00,23.5075,92.85,88.1901,3.5999,33.62425,93.38,34.14,141.41,73.83,26.3266,49.312,35.5725,143.96,9.135,29.85,99.795,117.4972,49.875,4309.63,90.88,67.965,8.63375,39.18,38.01,50.565,3.88,14.81573333,56.49,55.23
04/05/2016 14:30,23.559125,92.95,88.37,3.61,33.667995,93.47,34.1901,141.73,73.91,26.42,49.395,35.6415,144.3,9.1575,29.86,99.965,117.88,49.895,4314.65,90.89,67.82,8.6625,39.2701,38.23,50.5801,3.89,14.77866667,56.54,55.41
04/05/2016 15:00,23.55,92.87,88.3099,3.59,33.574,93.33,34.185,141.54,73.66,26.395,49.39,35.6585,144.27,9.145,29.86,99.94,117.73,49.849,4311.08,90.59,67.66,8.64125,39.26,38.2253,50.53,3.89,14.828,56.39,55.43
04/05/2016 15:30,23.59505,92.875,88.34,3.6,33.55,93.57,34.23,142.1,73.83,26.415,49.445,35.6285,144.188,9.195,29.86,99.9,117.9,49.875,4313.79,90.63,67.57,8.67,39.295,38.305,50.46,3.89,14.85533333,56.37,55.395
04/05/2016 16:00,23.5475,92.94,88.38,3.605,33.549,93.79,34.29,142.06,73.98,26.4325,49.48,35.5685,144.26,9.22,29.85,99.91,118.07,49.87,4312.33,90.78,67.56,8.69,39.3,38.31,50.5,3.885,14.83333333,56.43,55.36
04/05/2016 16:30,23.555,92.95,87.87,3.6,33.55,93.78,34.37,142.4979,73.99,26.44,49.48,35.62641,144.4,9.22,29.92,99.89,118.08,49.9,4312.01,90.75,67.77,8.683725,39.29,38.31,50.67,3.88,15.63333333,56.43,55.14
05/05/2016 10:00,23.27975,93.02,87.22,3.685,33.475875,92.88,34.44,142.26,73.89,26.37,49.475,35.63,145.88,9.2,29.8,100.52,118.16,49.78,4312.66,91.25,67.78,8.7,39.35,38.58,50.88,3.91,14.62666667,56.49,55.7
05/05/2016 10:30,23.225,93.07,87.11,3.72,33.389995,93.13,34.355,142.34,73.86,26.4,49.47,35.608,146.46,9.1975,29.815,100.01,117.862,49.905,4311.9,90.6904,67.68,8.7525,39.26,38.74,50.81,3.91,14.31333333,56.64,55.43
05/05/2016 11:00,23.3,93.66,87.3599,3.77,33.4665,93.27,34.76,142.72,74.43,26.5,49.6,35.6925,147.1176,9.195,29.93,100.69,118.105,50.0801,4321.61,90.9795,68.47,8.785,39.33,39,51.085,3.92,14.24066667,56.87,55.57
05/05/2016 11:30,23.265,93.67,87.37,3.775,33.339,93.25,34.72,143.11,74.19,26.455,49.615,35.704,146.61,9.185,29.935,100.82,118.21,50.115,4315.72,90.9,68.29,8.785,39.31,38.88,51.04,3.9,14.28926667,56.82,55.465
05/05/2016 12:00,23.2957,94.03,87.39,3.79,33.391,93.46,34.93,143.42,74.37,26.52,49.8525,35.721,146.9,9.185,29.99,101.28,118.5,50.15,4327.44,91.11,68.36,8.8175,39.41,38.945,51.15,3.915,14.302,56.99,55.34
05/05/2016 12:30,23.2783,93.92,87.23,3.7501,33.284,93.2825,35.05,143.54,74.42,26.435,49.87,35.6575,146.7,9.195,29.904,101.23,118.32,50.06,4323.71,91.24,68.54,8.7975,39.36,39.01,51.01,3.9,14.34973333,56.95,55.39
05/05/2016 13:00,23.242475,93.96,87.05,3.74,33.28425,93.42,34.92,143.48,74.43,26.455,49.76,35.645,146.515,9.195,29.91,101.15,118.022,50.0325,4321,90.8408,68.51,8.805,39.31,38.95,51.06,3.905,14.24740667,56.94,55.37
05/05/2016 13:30,23.209125,93.46,86.6,3.67,32.965,93.07,34.635,142.66,73.93,26.3751,49.675,35.5335,146.15,9.19,29.85,100.68,117.72,49.915,4303.56,90.27,67.64,8.78375,39.21,38.8,50.91,3.89,14.124,56.73,55.03
05/05/2016 14:00,23.215,93.34,86.7872,3.67,32.990995,93.09,34.705,142.8,73.74,26.365,49.6225,35.617055,146.05,9.21,29.875,100.59,117.79,49.94,4305.44,90.28,67.33,8.795175,39.15,38.88,50.89,3.89,14.08866667,56.66,54.99
05/05/2016 14:30,23.235,93.455,86.77,3.69,33.0565,93.13,34.745,142.65,73.84,26.35,49.575,35.683,145.85,9.2,29.875,100.74,117.9,49.95,4308.94,90.29,67.69,8.79125,39.26,38.865,51,3.895,14.138,56.68,55.32
05/05/2016 15:00,23.24625,93.28,86.5,3.665,32.9705,93.1399,34.61,142.885,73.75,26.27,49.53,35.682,145.56,9.195,29.855,100.52,117.67,49.9262,4306.35,89.76,67.74,8.7675,39.18,38.91,50.945,3.89,14.22014,56.66,55.335
05/05/2016 15:30,23.2575,93.39,86.63,3.675,33.01475,92.92,34.7999,142.665,73.91,26.24,49.66375,35.7045,146.16,9.185,29.825,100.62,117.76,49.942,4309.4,89.6676,67.975,8.7475,39.175,39.04,50.94,3.8836,14.16866,56.6,55.39
05/05/2016 16:00,23.31,93.5,86.45,3.67,32.9525,92.9,34.91,142.58,73.81,26.21,49.655,35.735,146.47,9.195,29.9,100.4,117.8,49.94,4308.62,89.37,67.81,8.74,39.24,38.95,51.13,3.885,14.09866667,56.65,55.4
05/05/2016 16:30,23.325,93.4,86.45,3.66,32.928,92.9,36.38,142.9431,73.63,26.25,50,35.7355,146.47,9.2,29.84,100.31,117.74,49.94,4309.48,89.35,67.7,8.755,39.23,39,51.1,3.88,14.06866667,56.64,55.4
06/05/2016 10:00,23.265,93.17,86.9,3.67,32.91485,92.31,37.09,141.62,73.5725,26.145,50.535,35.8275,145.03,9.2,29.795,99.855,117.4176,49.8738,4297.37,88.49,66.82,8.76625,39.16,39.29,50.7,3.885,14.01783333,56.74,54.82
06/05/2016 10:30,23.2375,92.89,86.61,3.705,33.1085,92.25,37.0501,140.75,73.39,26.1,50.68,35.89,145.4018,9.1875,29.75,99.8789,118.1074,49.87,4295.33,89.4,66.615,8.76,39.14,39.38,50.58,3.9,14.15,56.6,54.72
06/05/2016 11:00,23.1625,92.666,86.71,3.655,33.0445,92.04,36.7658,140.55,73.27,26.1135,50.75,35.905,145.28,9.195,29.71,99.89,118.0678,49.774,4286.01,88.815,66.02,8.7475,39.1,39.28,50.5112,3.895,14.00533333,56.38,54.53
06/05/2016 11:30,23.19,93.02,86.99,3.69,33.14275,92.07,37.05,140.63,73.5,26.28,50.87,36.02,146.6,9.205,29.7984,100.16,118.6399,49.84,4298.67,89.6,66.385,8.7575,39.24,39.46,50.55,3.9,14.18466667,56.61,54.82
06/05/2016 12:00,23.04875,92.89,86.84,3.675,33.1065,91.88,36.79,139.29,73.27,26.21,50.735,35.929,146.38,9.19,29.68,100.06,118.6101,49.76,4286.83,89.61,65.855,8.7275,39.14,39.4016,50.48,3.91,14.15933333,56.44,54.73
06/05/2016 12:30,23.00375,92.97,86.825,3.68,33.1165,91.99,36.85,140.14,73.44,26.275,50.91,35.966,146.36,9.175,29.75,100.02,118.54,49.74,4287.35,89.6199,65.9,8.7575,39.1499,39.32,50.45,3.9,14.15073333,56.65,54.73
06/05/2016 13:00,23.0525,93.21,86.9,3.705,33.278,92.09,36.98,140.5,73.565,26.305,51,36.003,146.53,9.2,29.825,100.2,118.615,49.88,4296.81,90.21,66.495,8.7825,39.2,39.255,50.5064,3.92,14.30733333,56.68,54.88
06/05/2016 13:30,23.06155,93.38,86.93,3.685,33.46225,92.37,37.35,140.89,73.585,26.35,51.305,36.076,147.1353,9.2,29.88,100.35,119.135,49.98,4306.32,90.414,66.6,8.8225,39.2,39.25,50.62,3.925,14.354,56.81,55.09
06/05/2016 14:00,23.05125,94.065,86.9,3.69,33.53925,92.53,37.485,141.141,73.97,26.455,51.39,36.186,147.58,9.205,29.965,100.7294,119.36,50.2001,4317.28,90.69,66.96,8.8325,39.345,39.44,50.8101,3.92,14.36666667,56.9301,55.32
06/05/2016 14:30,23.0825,94.22,86.85,3.67,33.5135,92.495,37.505,141.194,74.12,26.455,51.065,36.1901,147.56,9.2095,30.06,100.96,119.056,50.19,4321.57,90.62,67.18,8.8367,39.34,39.645,50.96,3.93,14.362,57.17,55.4
06/05/2016 15:00,23.18,94.257,86.84,3.67,33.6,92.36,37.55,141.0999,74.17,26.455,51.17,36.0945,146.985,9.215,30.04,100.94,119.07,50.245,4322.94,90.71,67.28,8.8275,39.385,39.57,50.95,3.93,14.34933333,57.1,55.53
06/05/2016 15:30,23.177775,94.15,86.85,3.685,33.6235,92.38,37.7015,141.6,74.085,26.44,51.23,36.184,146.94,9.22,30,100.87,119.27,50.299,4326.48,90.7,67.23,8.83375,39.39,39.51,50.82,3.94,14.31933333,57.165,55.36
06/05/2016 16:00,23.18,94.27,86.85,3.69,33.698,92.34,37.87,141.91,74.27,26.53,51.32,36.259,147.29,9.2,30.04,101.04,119.49,50.39,4329.77,90.84,67.28,8.8325,39.41,39.48,50.91,3.935,14.328,57.2,55.33
06/05/2016 16:30,23.1825,94.25,86.86,3.67,33.7,92.34,37.88,141.89,74.25,26.52,51.32,36.293,147.27,9.2,30.04,101.04,119.49,50.38,4330.17,90.84,67.28,8.8475,39.48,39.38,50.91,3.93,14.32333333,57.2,55.35
09/05/2016 10:00,23.32,95.07,87.335,3.56,33.8315,93.3,37.49,143.15,74.98,26.63,51.675,36.363,148,9.375,30.05,102.34,120.13,50.55,4352.86,91.49,68.02,8.8675,39.67,40.08,51.13,3.94,14.13733333,57.45,55.74
09/05/2016 10:30,23.35475,94.4,87.06,3.48,33.75825,93.01,37.18,142.54,74.75,26.55,51.605,36.4885,147.334,9.32,29.86,101.8,118.938,50.27,4341.2,90.69,67.7,8.77875,39.43,39.67,50.98,3.925,14.22226667,57.16,55.35
09/05/2016 11:00,23.3825,94.61,87.1,3.49,33.807495,92.76,37.11,143.145,74.98,26.41,51.74,36.4995,147.4,9.2975,29.81,101.98,119.61,50.11,4344.35,91.46,67.72,8.7675,39.4,39.84,50.96,3.925,14.19266667,57.01,55.51
09/05/2016 11:30,23.365,94.3699,86.98,3.51,33.9255,92.66,36.92,142.97,74.7,26.47,51.7825,36.493,147.2,9.3,29.835,101.42,119.4062,50.175,4341.35,91.29,67.69,8.765,39.27,39.8401,51.0259,3.92,14.07866667,56.935,55.29
09/05/2016 12:00,23.3475,94.51,87.05,3.52,33.95225,92.84,37.13,143.31,74.8,26.5099,52.005,36.5815,147.52,9.33,29.865,101.77,119.45,50.22,4346.33,91.0225,67.88,8.8,39.325,39.76,51.22,3.915,13.98533333,56.98,55.28
09/05/2016 12:30,23.31805,94.61,87.3,3.525,34.14,92.89,37.23,143.07,74.85,26.51,51.875,36.6705,147.69,9.33,29.855,101.88,119.43,50.26,4350.49,90.99,68.14,8.78,39.405,39.6896,51.39,3.915,13.94333333,56.97,55.32
09/05/2016 13:00,23.257775,94.65,87.31,3.535,34.136085,92.92,37.255,142.9,74.75,26.54,51.835,36.6625,147.62,9.33,29.865,101.93,119.24,50.195,4349.26,90.73,67.83,8.79,39.425,39.6401,51.4,3.91,13.84733333,57.02,55.32
09/05/2016 13:30,23.2294,94.6801,87.33,3.5661,34.1865,92.92,37.01,142.95,74.7599,26.575,51.83,36.6335,147.52,9.34,29.85,101.88,119.4674,50.195,4351.63,90.92,67.81,8.8025,39.445,39.711,51.41,3.9101,13.97333333,57.1,55.27
09/05/2016 14:00,23.187475,94.61,87.22,3.585,34.1873,93.02,37.15,143.011,74.7,26.52,51.895,36.6245,147.53,9.34,29.825,101.8,119.47,50.155,4349.3,90.85,67.76,8.8175,39.45,39.69,51.275,3.9236,13.91866667,57.105,55.19
09/05/2016 14:30,23.2075,94.592,87.26,3.605,34.15,93.07,37.145,142.81,74.73,26.5337,51.9195,36.6325,147.29,9.345,29.86,101.8901,119.334,50.1636,4349.73,90.73,67.82,8.830025,39.49,39.69,51.245,3.93,13.872,57.005,55.26
09/05/2016 15:00,23.283825,94.85,87.34,3.64,34.2235,93.24,37.32,143.2,75.02,26.595,51.97,36.6695,147.5,9.3625,29.89,102.0338,119.7069,50.295,4359.8,91.16,67.86,8.86625,39.52,39.76,51.39,3.935,13.96573333,57.15,55.24
09/05/2016 15:30,23.264225,94.603,87.28,3.64,34.10727,93.2,37.25,142.35,74.9,26.545,51.92,36.5945,147.52,9.37,29.795,101.86,119.432,50.205,4351.07,90.78,67.73,8.84375,39.465,39.67,51.3299,3.94,13.9275,56.97,55.46
09/05/2016 16:00,23.1975,94.61,87.14,3.64,33.9875,92.99,37.15,142.41,74.64,26.51,51.81,36.457,147.4,9.345,29.8,101.65,119.24,50.07,4341.58,90.54,67.44,8.82,39.36,39.61,51.2,3.94,13.92133333,56.91,55.38
09/05/2016 16:30,23.2075,94.61,87.16,3.61,33.9995,92.99,37.22,142.4,74.62,26.5,51.81,36.4575,147.4975,9.345,29.84,101.67,119.23,50.07,4341.23,90.54,67.43,8.83,39.44,39.62,51.2,3.95,13.92933333,56.91,55.38
10/05/2016 10:00,23.1025,94.94,87.4,3.58,34.93275,93.3,36.41,143.31,75.61,26.8,52.385,36.8105,148.92,9.4675,29.9,101.97,119.9,50.38,4364.15,91.57,68.038,8.8925,39.75,39.33,51.405,3.92,13.80133333,57.28,55.69
10/05/2016 10:30,23.109625,95.12,87.43,3.5944,34.908505,92.92,36.59,143,75.81,26.76,52.395,36.7775,148.71,9.4375,29.875,101.94,119.85,50.4,4367.27,91.44,68.05,8.9625,39.8,39.53,51.43,3.92,13.77066667,57.29,55.7647
10/05/2016 11:00,23.23625,95.35,87.4,3.56,34.905,93.17,36.57,143.42,75.56,26.8538,52.4725,36.819,148.74,9.4525,29.92,102.09,120.12,50.5831,4378.01,91.66,68.16,8.95125,39.8535,39.7538,51.505,3.935,13.80866667,57.27,56.06
10/05/2016 11:30,23.345775,95.49,87.43,3.59,34.8069,93.12,36.555,144.02,75.57,26.845,52.415,36.74,149.13,9.455,29.93,102.24,119.93,50.545,4377.55,91.48,68.03,8.9625,39.89,39.9128,51.63,3.94,13.85266667,57.35,56.31
10/05/2016 12:00,23.36,95.47,87.39,3.595,34.94916,93.33,36.41,144.145,75.61,26.94,52.475,36.87575,149.58,9.4725,29.9695,102.2025,120.04,50.67,4384.1,91.87,68.12,8.95,39.915,39.9,51.7281,3.95,13.817,57.45,55.87
10/05/2016 12:30,23.345,95.71,87.43,3.62,34.979355,93.38,36.33,144.39,75.74,27,52.5,36.8965,149.295,9.49,30.03,102.215,120,50.76,4388.3,91.58,67.93,8.97875,39.905,39.89,51.84,3.95,13.77533333,57.625,55.98
10/05/2016 13:00,23.327475,96.03,87.64,3.63,34.954,93.39,36.3,144.885,75.87,27.015,52.45,36.8945,149.09,9.495,29.9934,102.33,120.08,50.84,4390.09,91.95,68.3,8.98375,39.92,39.93,51.8465,3.945,13.8,57.54,56.1
10/05/2016 13:30,23.305,95.92,87.8771,3.62,34.958,93.31,36.27,144.59,75.78,26.945,52.395,36.8884,148.93,9.5075,29.992,102.26,119.965,50.84,4386.39,91.75,68,8.9525,39.92,39.94,51.91,3.97,13.74133333,57.43,56
10/05/2016 14:00,23.31125,96.07,88.08,3.63,35.033,93.38,36.32,144.79,75.745,27.005,52.425,36.908,149.38,9.51,30.0767,102.4,120.189,50.89,4392,91.84,68.01,8.975,39.94,40,52.135,3.96,13.84666667,57.5475,56.045
10/05/2016 14:30,23.2425,96.14,88.15,3.625,35.051,93.25,36.395,144.56,75.75,27.0225,52.445,36.9865,149.47,9.53,30.055,102.55,120.18,50.97,4393.02,92.6,68.01,8.9775,39.9,40.026,52,3.9635,13.89133333,57.54,56.215
10/05/2016 15:00,23.2922,96.15,88.11,3.63,35.025,93.2,36.115,144.37,75.82,27.02,52.5,36.93,149.53,9.54,30.05,102.42,119.94,50.84,4391.74,92.6826,67.99,8.9775,39.88,40.01,51.9699,3.96,13.86833333,57.54,56.17
10/05/2016 15:30,23.3175,96.28,88.36,3.635,35.05,93.21,36.11,144.385,75.76,27.045,52.67,36.967,149.73,9.55,30.12,102.5,120.141,50.945,4397.01,92.64,68.4,8.975,39.97,40.045,52.09,3.96,13.844,57.64,56.3
10/05/2016 16:00,23.35,96.53,88.5,3.63,35.1535,93.36,36.41,144.6,75.93,27.04,52.775,36.969,149.97,9.5,30.14,102.8,120.5,51.02,4401.73,92.87,68.51,8.99,40.02,40.11,52.15,3.97,13.91133333,57.62,56.48
10/05/2016 16:30,23.3325,96.52,88.29,3.64,35.164,93.35,36.46,144.63,75.92,27.03,52.775,36.941,149.79,9.495,30.14,102.8,120.41,50.8203,4402.04,92.66,68.53,8.975,39.913,39.4278,52.15,3.97,13.84866667,57.63,56.45
11/05/2016 10:00,23.2575,96.77,87.7807,3.665,35.235,92.17,36.88,145.36,76.43,26.925,52.94,36.890505,150.42,9.37,30.06,103.19,120.87,51.52,4396.6,91.47,69.7,9.045,39.98,40.18,52.31,3.965,13.94916667,57.75,56.04
11/05/2016 10:30,23.29625,97.01,87.8395,3.67,35.5035,92.43,36.9856,145.89,76.7773,26.91,53.01,36.9605,150.5524,9.4,30.185,103.32,120.53,51.5901,4400.76,90.91,69.89,9.0975,40.02,40.22,52.44,3.97,14.13143333,58.1,55.88
11/05/2016 11:00,23.305,96.74,87.48,3.673,35.4725,92.59,36.885,145.29,76.5,26.95,52.71,36.885,150.64,9.385,30.11,102.74,120.05,51.74,4394.76,90.44,69.7534,9.05375,39.92,40.21,52.4143,3.965,14.09333333,58.07,56.3
11/05/2016 11:30,23.2325,96.3575,87.3,3.655,35.564125,92.71,36.96,144.75,76.5,26.91,52.62,36.898,150.34,9.385,30.1,102.68,120.01,51.565,4388.12,90.5768,69.69,9.0425,39.835,40.09,52.3401,3.965,14.19306667,58.01,56.35
11/05/2016 12:00,23.272525,96.205,87.15,3.655,35.73696,92.91,37.06,144.84,76.37,26.8965,52.435,36.8365,150.17,9.36,30.12,102.335,119.9225,51.37,4386.76,90.32,69.68,9.0425,39.84,39.96,52.374,3.965,14.262,57.945,56.38
11/05/2016 12:30,23.3004,96.55,87.12,3.65,35.8475,93.24,37.21,145.02,76.35,26.88,52.66,36.8375,149.72,9.375,30.12,102.55,120.02,51.37,4389.77,90.48,69.67,9.02375,39.88,39.995,52.335,3.965,14.30506667,58.02,56.28
11/05/2016 13:00,23.2525,96.55,87.16,3.655,35.8405,92.97,37.055,144.91,76.57,26.851,52.66,36.8277,149.34,9.35875,30.105,102.61,120.17,51.27,4387.97,90.5559,69.565,9.01625,39.87,39.9675,52.41,3.965,14.3168,58.01,56.37
11/05/2016 13:30,23.221675,96.59,87.3299,3.65,35.71425,92.95,37.03,144.885,76.61,26.845,52.69,36.759,149.64,9.35,30.12,102.62,119.742,51.2592,4381.69,90.2,69.55,9.0425,39.835,39.798,52.415,3.97,14.16,58.04,56.57
11/05/2016 14:00,23.1925,96.39,87.1,3.655,35.7895,92.93,37,144.4856,76.18,26.79,52.56,36.6955,149.59,9.3325,30.07,102.66,119.85,51.08,4377.18,90.17,69.25,9.03625,39.72,39.82,52.3697,3.965,14.086,57.915,56.415
11/05/2016 14:30,23.20125,96.38,87.04,3.65,35.9365,92.79,37.095,144.57,76.17,26.8,52.6075,36.7175,149.14,9.335,30.035,102.705,119.94,51.13,4376.56,90.21,69.21,9.0425,39.715,39.82,52.235,3.94,14.06966667,57.83,56.58
11/05/2016 15:00,23.16,96.2,86.84,3.65,35.7715,92.6,36.98,143.96,76.07,26.71,52.485,36.61,148.82,9.325,30.035,102.46,119.73,51.03,4368,90.11,68.96,9.025,39.675,39.71,52.11,3.945,14.04666667,57.7593,56.44
11/05/2016 15:30,23.177475,96.185,86.85,3.66,35.7325,92.73,37.085,144.08,75.98,26.735,52.58,36.616,148.91,9.32,30.08,102.46,119.77,51.06,4369.05,90.31,68.97,9.017525,39.68,39.83,52.21,3.96,14.02466,57.8,56.31
11/05/2016 16:00,23.1275,96.11,86.67,3.65,35.6665,92.52,37.12,143.85,75.79,26.7,52.68,36.527,148.95,9.33,30.06,102.31,119.51,51.05,4361.37,90.01,68.63,9.015,39.65,39.71,52.15,3.935,13.92933333,57.63,56.23
11/05/2016 16:30,23.115,96.1,86.65,3.65,35.624,92.58,37.13,143.85,75.79,26.7,52.725,36.54,148.95,9.33,30.06,102.32,119.48,50.95,4361.03,89.98,68.64,9.015,39.65,39.71,52.15,3.93,13.9,57.63,56.22
12/05/2016 10:00,22.735,96.35,87.03,3.62,35.839,92.54,37.4,141.45,76.08,26.585,52.75,36.4465,148.28,9.345,30.075,102.61,119.84,51.33,4349.85,86.69,68.41,8.875,39.82,39.6,52.07,3.945,13.88266667,57.465,56.03
12/05/2016 10:30,22.72,96.2,86.79,3.635,35.789,91.74,37.495,141.58,76.19,26.628,52.6,36.30648,147.93,9.34,30.03,102.4,119.91,51.4101,4347.55,87.14,68.67,8.88,39.835,39.41,52.05,3.945,13.78666667,57.37,56.16
12/05/2016 11:00,22.5425,96,86.68,3.62,35.707875,91.335,37.408,140.8896,75.95,26.61,52.625,36.317,148.0325,9.33,29.875,102.08,119.7,51.4101,4335.74,86.7,68.7,8.84625,39.78,39.54,51.78,3.935,13.70930667,56.98,55.84
12/05/2016 11:30,22.52075,95.5625,86.33,3.59,35.74975,91.15,37.25,140.17,75.61,26.48,52.395,36.237,147.27,9.315,29.655,101.63,119.28,51.06,4323.27,86.3522,67.97,8.7425,39.715,39.24,51.605,3.925,13.676,56.68,55.33
12/05/2016 12:00,22.4792,95.4099,86.25,3.57,35.6895,90.67,37.31,140.09,75.48,26.45,52.315,36.281,147.28,9.3175,29.61,101.62,119.1975,51.02,4317.59,86.43,67.64,8.7575,39.65,39.24,51.41,3.9,13.60333333,56.62,55.36
12/05/2016 12:30,22.5725,95.33,86.3,3.581,35.720895,90.7,37.315,140.451,75.53,26.54,52.345,36.3025,147.54,9.3175,29.68,101.48,119.27,51.075,4323.37,86.17,67.41,8.812525,39.66,39.43,51.55,3.91,13.74933333,56.84,55.42
12/05/2016 13:00,22.566775,95.5,86.4212,3.605,35.81275,90.66,37.437,140.41,75.66,26.5329,52.34,36.375,148.24,9.3325,29.75,101.75,119.61,51.2,4329.47,86.34,67.53,8.84,39.765,39.493,51.54,3.915,13.73666667,56.88,55.57
12/05/2016 13:30,22.535,95.49,86.4,3.595,35.78952,90.63,37.37,140.23,75.656,26.56,52.435,36.422,148.35,9.35,29.68,101.9,119.69,51.2,4328.82,86.5542,67.42,8.805,39.73,39.57,51.5,3.915,13.744,56.864,55.79
12/05/2016 14:00,22.56125,95.715,86.65,3.58,35.86161,91.47,37.63,141.02,75.81,26.58,52.57995,36.438,148.5,9.36,29.761,102.1,119.91,51.44,4337.31,87.23,67.6,8.8625,39.7792,39.65,51.58,3.91,13.75133333,57.19,56.27
12/05/2016 14:30,22.612525,96.14,86.86,3.615,35.991,91.53,37.81,141.48,76.17,26.72,52.705,36.595,149.12,9.3775,29.84,102.4,120.47,51.69,4353.58,87.71,67.815,8.9125,39.91,39.77,51.61,3.93,13.89266667,57.41,56.39
12/05/2016 15:00,22.6425,96.31,86.92,3.6,36.0315,91.71,37.9,141.98,76.31,26.75,52.705,36.632,149.07,9.3875,29.885,102.56,120.68,51.7,4359.41,88.17,67.915,8.9325,39.97,39.7432,51.755,3.93,13.93813333,57.47,56.62
12/05/2016 15:30,22.64875,96.2,86.73,3.6,35.931,91.69,37.88,141.67,76.04,26.7,52.635,36.517,149.1,9.385,29.8561,102.39,120.63,51.655,4353.13,88.1401,67.55,8.89375,39.91,39.63,51.68,3.93,13.88466667,57.35,56.59
12/05/2016 16:00,22.585,95.96,86.54,3.59,35.8965,91.52,37.92,141.04,75.91,26.66,52.625,36.403,148.9,9.365,29.76,102.21,120.28,51.51,4343.05,87.74,67.45,8.89,39.83,39.51,51.51,3.915,13.81334,57.16,56.62
12/05/2016 16:30,22.5325,95.96,86.54,3.6,35.837,91.5844,37.91,141.02,75.89,26.67,52.62,36.4035,148.84,9.36,29.76,102.21,120.26,51.51,4342.81,87.57,67.47,9.3525,39.82,39.51,51.5,3.9,13.78333333,57.16,56.62
13/05/2016 10:00,22.6625,96.38,86.54,3.625,35.75075,91.68,38.65,141.7661,76.68,26.725,52.435,36.4185,149.2,9.335,29.93,102.38,120.07,51.76,4346.94,87.12,67.845,10.0236,39.84,39.57,51.72,3.89,13.94332667,57.47,57.18
13/05/2016 10:30,22.75,96.66,86.57,3.65,35.6275,91.85,38.8,140.13,76.77,26.57,52.295,36.3555,149.27,9.33,29.965,102.53,119.98,51.72,4345.68,86.69,67.41,9.935,39.94,39.67,51.5768,3.895,13.95666667,57.29,57.49
13/05/2016 11:00,22.785,96.87,86.47,3.655,35.445,91.9125,38.72,140.74,76.77,26.7385,52.225,36.273,149.17,9.355,29.9401,102.76,119.89,51.66,4345.46,87.1,67.02,9.9875,39.89,39.4756,51.74,3.92,14.02532667,57.21,57.92
13/05/2016 11:30,22.8975,97.02,86.77,3.675,35.583,91.9,38.31,141.64,77.265,26.84,52.38,36.373,149.69,9.3825,30.15,103.07,120.37,51.7299,4362.78,87.31,67.39,10.03875,39.95,39.67,51.975,3.945,13.99166667,57.55,58.06
13/05/2016 12:00,22.8325,96.65,86.58,3.685,35.4956,92.235,38.2564,141.29,77.05,26.81,52.29,36.337,149.28,9.3525,30.13,102.885,120.0588,51.57,4354.07,87.5814,67.38,10.1325,39.93,39.64,51.79,3.93,13.90066667,57.45,58.235
13/05/2016 12:30,22.8175,96.69,86.56,3.715,35.47751,92.28,38.34,141.42,77.03,26.86,52.325,36.38675,149.436,9.355,30.165,102.83,120.23,51.69,4356.66,87.91,67.48,10.152575,40.04,39.7101,51.935,3.935,13.95266667,57.54,58.65
13/05/2016 13:00,22.70425,96.86,86.54,3.7,35.451,91.86,38.3,140.79,76.6999,26.745,52.26,36.284,148.94,9.34,30.065,102.76,120.03,51.57,4342.15,87.7292,67.43,10.09125,39.9,39.604,51.59,3.92,13.868,57.3,58.41
13/05/2016 13:30,22.634075,96.87,86.38,3.69,35.521,91.56,38.3288,140.78,76.63,26.7,52.2125,36.283,148.55,9.33,30,102.66,120.07,51.49,4338.98,87.73,67.73,10.0875,39.8,39.56,51.49,3.91,13.84086667,57.26,58.52
